year_month;uf;product;unit;volume;created_at
'2013SET;PARANÁ;ÓLEO DIESEL S-10;m3;74408,3;2023-10-20 14:46:16.368086'
'2013OUT;PARANÁ;ÓLEO DIESEL S-10;m3;80944,238;2023-10-20 14:46:16.368086'
'2013NOV;PARANÁ;ÓLEO DIESEL S-10;m3;81377,296;2023-10-20 14:46:16.368086'
'2013DEZ;PARANÁ;ÓLEO DIESEL S-10;m3;75595,409;2023-10-20 14:46:16.368086'
'2013JAN;SANTA CATARINA;ÓLEO DIESEL S-10;m3;23309;2023-10-20 14:46:16.368086'
'2013FEV;SANTA CATARINA;ÓLEO DIESEL S-10;m3;23796,23;2023-10-20 14:46:16.368086'
'2013MAR;SANTA CATARINA;ÓLEO DIESEL S-10;m3;26607,301;2023-10-20 14:46:16.368086'
'2013ABR;SANTA CATARINA;ÓLEO DIESEL S-10;m3;30435,327;2023-10-20 14:46:16.368086'
'2013MAI;SANTA CATARINA;ÓLEO DIESEL S-10;m3;31415,778;2023-10-20 14:46:16.368086'
'2013JUN;SANTA CATARINA;ÓLEO DIESEL S-10;m3;31558,52;2023-10-20 14:46:16.368086'
'2013JUL;SANTA CATARINA;ÓLEO DIESEL S-10;m3;37687,368;2023-10-20 14:46:16.368086'
'2013AGO;SANTA CATARINA;ÓLEO DIESEL S-10;m3;38837,559;2023-10-20 14:46:16.368086'
'2013SET;SANTA CATARINA;ÓLEO DIESEL S-10;m3;40840,832;2023-10-20 14:46:16.368086'
'2013OUT;SANTA CATARINA;ÓLEO DIESEL S-10;m3;45511,944;2023-10-20 14:46:16.368086'
'2013NOV;SANTA CATARINA;ÓLEO DIESEL S-10;m3;44901,98;2023-10-20 14:46:16.368086'
'2013DEZ;SANTA CATARINA;ÓLEO DIESEL S-10;m3;41029,008;2023-10-20 14:46:16.368086'
'2013JAN;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;26753,386;2023-10-20 14:46:16.368086'
'2013FEV;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;25945,25;2023-10-20 14:46:16.368086'
'2013MAR;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;31227,61;2023-10-20 14:46:16.368086'
'2013ABR;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;36805,532;2023-10-20 14:46:16.368086'
'2013MAI;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;36933,427;2023-10-20 14:46:16.368086'
'2013JUN;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;36728,557;2023-10-20 14:46:16.368086'
'2013JUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;41022,488;2023-10-20 14:46:16.368086'
'2013AGO;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;43500,585;2023-10-20 14:46:16.368086'
'2013SET;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;43583,61;2023-10-20 14:46:16.368086'
'2013OUT;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;49657,07;2023-10-20 14:46:16.368086'
'2013NOV;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;48121,41;2023-10-20 14:46:16.368086'
'2013DEZ;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;m3;46018,53;2023-10-20 14:46:16.368086'
'2013JAN;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;8782,7;2023-10-20 14:46:16.368086'
'2013FEV;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;10226,1;2023-10-20 14:46:16.368086'
'2013MAR;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;10515,1;2023-10-20 14:46:16.368086'
'2013ABR;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;11226,35;2023-10-20 14:46:16.368086'
'2013MAI;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;14096,1;2023-10-20 14:46:16.368086'
'2013JUN;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;14618,694;2023-10-20 14:46:16.368086'
'2013JUL;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;18952,25;2023-10-20 14:46:16.368086'
'2013AGO;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;20202,2;2023-10-20 14:46:16.368086'
'2013SET;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;20640,4;2023-10-20 14:46:16.368086'
'2013OUT;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;21777,801;2023-10-20 14:46:16.368086'
'2013NOV;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;19831,98;2023-10-20 14:46:16.368086'
'2013DEZ;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;m3;18554,511;2023-10-20 14:46:16.368086'
'2013JAN;MATO GROSSO;ÓLEO DIESEL S-10;m3;14014,786;2023-10-20 14:46:16.368086'
'2013FEV;MATO GROSSO;ÓLEO DIESEL S-10;m3;15429,153;2023-10-20 14:46:16.368086'
'2013MAR;MATO GROSSO;ÓLEO DIESEL S-10;m3;18400,951;2023-10-20 14:46:16.368086'
'2013ABR;MATO GROSSO;ÓLEO DIESEL S-10;m3;19176,119;2023-10-20 14:46:16.368086'
'2013MAI;MATO GROSSO;ÓLEO DIESEL S-10;m3;21404,859;2023-10-20 14:46:16.368086'
'2013JUN;MATO GROSSO;ÓLEO DIESEL S-10;m3;24907,946;2023-10-20 14:46:16.368086'
'2013JUL;MATO GROSSO;ÓLEO DIESEL S-10;m3;28772,752;2023-10-20 14:46:16.368086'
'2013AGO;MATO GROSSO;ÓLEO DIESEL S-10;m3;30427,362;2023-10-20 14:46:16.368086'
'2013SET;MATO GROSSO;ÓLEO DIESEL S-10;m3;32679,356;2023-10-20 14:46:16.368086'
'2013OUT;MATO GROSSO;ÓLEO DIESEL S-10;m3;35346,179;2023-10-20 14:46:16.368086'
'2013NOV;MATO GROSSO;ÓLEO DIESEL S-10;m3;33826,401;2023-10-20 14:46:16.368086'
'2013DEZ;MATO GROSSO;ÓLEO DIESEL S-10;m3;28944,557;2023-10-20 14:46:16.368086'
'2013JAN;GOIÁS;ÓLEO DIESEL S-10;m3;14061,55;2023-10-20 14:46:16.368086'
'2013FEV;GOIÁS;ÓLEO DIESEL S-10;m3;16828,718;2023-10-20 14:46:16.368086'
'2013MAR;GOIÁS;ÓLEO DIESEL S-10;m3;19104,88;2023-10-20 14:46:16.368086'
'2013ABR;GOIÁS;ÓLEO DIESEL S-10;m3;20828,42;2023-10-20 14:46:16.368086'
'2013MAI;GOIÁS;ÓLEO DIESEL S-10;m3;24186,98;2023-10-20 14:46:16.368086'
'2013JUN;GOIÁS;ÓLEO DIESEL S-10;m3;25314,812;2023-10-20 14:46:16.368086'
'2013JUL;GOIÁS;ÓLEO DIESEL S-10;m3;32093,12;2023-10-20 14:46:16.368086'
'2013AGO;GOIÁS;ÓLEO DIESEL S-10;m3;33243,87;2023-10-20 14:46:16.368086'
'2013SET;GOIÁS;ÓLEO DIESEL S-10;m3;34001,26;2023-10-20 14:46:16.368086'
'2013OUT;GOIÁS;ÓLEO DIESEL S-10;m3;38346,63;2023-10-20 14:46:16.368086'
'2013NOV;GOIÁS;ÓLEO DIESEL S-10;m3;35579,127;2023-10-20 14:46:16.368086'
'2013DEZ;GOIÁS;ÓLEO DIESEL S-10;m3;31832,26;2023-10-20 14:46:16.368086'
'2013JAN;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;2976,5;2023-10-20 14:46:16.368086'
'2013FEV;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;3183,5;2023-10-20 14:46:16.368086'
'2013MAR;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;3965,5;2023-10-20 14:46:16.368086'
'2013ABR;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;4298;2023-10-20 14:46:16.368086'
'2013MAI;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;4608,5;2023-10-20 14:46:16.368086'
'2013JUN;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;4584,5;2023-10-20 14:46:16.368086'
'2013JUL;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;5428,8;2023-10-20 14:46:16.368086'
'2013AGO;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;6098,1;2023-10-20 14:46:16.368086'
'2013SET;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;6684;2023-10-20 14:46:16.368086'
'2013OUT;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;7867,2;2023-10-20 14:46:16.368086'
'2013NOV;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;7946;2023-10-20 14:46:16.368086'
'2013DEZ;DISTRITO FEDERAL;ÓLEO DIESEL S-10;m3;8372,13;2023-10-20 14:46:16.368086'
'2013JAN;RONDÔNIA;ÓLEO DIESEL S-500;m3;263;2023-10-20 14:46:16.368086'
'2013FEV;RONDÔNIA;ÓLEO DIESEL S-500;m3;290;2023-10-20 14:46:16.368086'
'2013MAR;RONDÔNIA;ÓLEO DIESEL S-500;m3;170;2023-10-20 14:46:16.368086'
'2013ABR;RONDÔNIA;ÓLEO DIESEL S-500;m3;205;2023-10-20 14:46:16.368086'
'2013MAI;RONDÔNIA;ÓLEO DIESEL S-500;m3;203;2023-10-20 14:46:16.368086'
'2013JUN;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUL;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013AGO;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013SET;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013OUT;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013NOV;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013DEZ;RONDÔNIA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JAN;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013FEV;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAR;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013ABR;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAI;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUN;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUL;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013AGO;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013SET;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013OUT;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013NOV;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013DEZ;ACRE;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JAN;AMAZONAS;ÓLEO DIESEL S-500;m3;146;2023-10-20 14:46:16.368086'
'2013FEV;AMAZONAS;ÓLEO DIESEL S-500;m3;126;2023-10-20 14:46:16.368086'
'2013MAR;AMAZONAS;ÓLEO DIESEL S-500;m3;151;2023-10-20 14:46:16.368086'
'2013ABR;AMAZONAS;ÓLEO DIESEL S-500;m3;221;2023-10-20 14:46:16.368086'
'2013MAI;AMAZONAS;ÓLEO DIESEL S-500;m3;179;2023-10-20 14:46:16.368086'
'2013JUN;AMAZONAS;ÓLEO DIESEL S-500;m3;225;2023-10-20 14:46:16.368086'
'2013JUL;AMAZONAS;ÓLEO DIESEL S-500;m3;340;2023-10-20 14:46:16.368086'
'2013AGO;AMAZONAS;ÓLEO DIESEL S-500;m3;423;2023-10-20 14:46:16.368086'
'2013SET;AMAZONAS;ÓLEO DIESEL S-500;m3;369;2023-10-20 14:46:16.368086'
'2013OUT;AMAZONAS;ÓLEO DIESEL S-500;m3;541;2023-10-20 14:46:16.368086'
'2013NOV;AMAZONAS;ÓLEO DIESEL S-500;m3;512;2023-10-20 14:46:16.368086'
'2013DEZ;AMAZONAS;ÓLEO DIESEL S-500;m3;527;2023-10-20 14:46:16.368086'
'2013JAN;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013FEV;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAR;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013ABR;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAI;RORAIMA;ÓLEO DIESEL S-500;m3;15;2023-10-20 14:46:16.368086'
'2013JUN;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUL;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013AGO;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013SET;RORAIMA;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013OUT;RORAIMA;ÓLEO DIESEL S-500;m3;40;2023-10-20 14:46:16.368086'
'2013NOV;RORAIMA;ÓLEO DIESEL S-500;m3;10;2023-10-20 14:46:16.368086'
'2013DEZ;RORAIMA;ÓLEO DIESEL S-500;m3;10;2023-10-20 14:46:16.368086'
'2013JAN;PARÁ;ÓLEO DIESEL S-500;m3;538;2023-10-20 14:46:16.368086'
'2013FEV;PARÁ;ÓLEO DIESEL S-500;m3;409;2023-10-20 14:46:16.368086'
'2013MAR;PARÁ;ÓLEO DIESEL S-500;m3;573;2023-10-20 14:46:16.368086'
'2013ABR;PARÁ;ÓLEO DIESEL S-500;m3;598;2023-10-20 14:46:16.368086'
'2013MAI;PARÁ;ÓLEO DIESEL S-500;m3;606;2023-10-20 14:46:16.368086'
'2013JUN;PARÁ;ÓLEO DIESEL S-500;m3;471;2023-10-20 14:46:16.368086'
'2013JUL;PARÁ;ÓLEO DIESEL S-500;m3;2058;2023-10-20 14:46:16.368086'
'2013AGO;PARÁ;ÓLEO DIESEL S-500;m3;2056;2023-10-20 14:46:16.368086'
'2013SET;PARÁ;ÓLEO DIESEL S-500;m3;2142;2023-10-20 14:46:16.368086'
'2013OUT;PARÁ;ÓLEO DIESEL S-500;m3;2309;2023-10-20 14:46:16.368086'
'2013NOV;PARÁ;ÓLEO DIESEL S-500;m3;2260;2023-10-20 14:46:16.368086'
'2013DEZ;PARÁ;ÓLEO DIESEL S-500;m3;2284,5;2023-10-20 14:46:16.368086'
'2013JAN;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013FEV;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAR;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013ABR;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013MAI;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUN;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JUL;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013AGO;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013SET;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013OUT;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013NOV;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013DEZ;AMAPÁ;ÓLEO DIESEL S-500;m3;0;2023-10-20 14:46:16.368086'
'2013JAN;TOCANTINS;ÓLEO DIESEL S-500;m3;2479;2023-10-20 14:46:16.368086'
'2013FEV;TOCANTINS;ÓLEO DIESEL S-500;m3;2174;2023-10-20 14:46:16.368086'
'2013MAR;TOCANTINS;ÓLEO DIESEL S-500;m3;2616;2023-10-20 14:46:16.368086'
'2013ABR;TOCANTINS;ÓLEO DIESEL S-500;m3;2150,5;2023-10-20 14:46:16.368086'
'2013MAI;TOCANTINS;ÓLEO DIESEL S-500;m3;2224;2023-10-20 14:46:16.368086'
'2013JUN;TOCANTINS;ÓLEO DIESEL S-500;m3;2330,5;2023-10-20 14:46:16.368086'
'2013JUL;TOCANTINS;ÓLEO DIESEL S-500;m3;31068,05;2023-10-20 14:46:16.368086'
'2013AGO;TOCANTINS;ÓLEO DIESEL S-500;m3;32018,1;2023-10-20 14:46:16.368086'
'2013SET;TOCANTINS;ÓLEO DIESEL S-500;m3;30203,9;2023-10-20 14:46:16.368086'
'2013OUT;TOCANTINS;ÓLEO DIESEL S-500;m3;32405,7;2023-10-20 14:46:16.368086'
'2013NOV;TOCANTINS;ÓLEO DIESEL S-500;m3;31309,4;2023-10-20 14:46:16.368086'
'2013DEZ;TOCANTINS;ÓLEO DIESEL S-500;m3;29510,4;2023-10-20 14:46:16.368086'
'2013JAN;MARANHÃO;ÓLEO DIESEL S-500;m3;80086,96;2023-10-20 14:46:16.368086'
'2013FEV;MARANHÃO;ÓLEO DIESEL S-500;m3;68740,404;2023-10-20 14:46:16.368086'
'2013MAR;MARANHÃO;ÓLEO DIESEL S-500;m3;75757,592;2023-10-20 14:46:16.368086'
'2013ABR;MARANHÃO;ÓLEO DIESEL S-500;m3;70582,302;2023-10-20 14:46:16.368086'
'2013MAI;MARANHÃO;ÓLEO DIESEL S-500;m3;69684,071;2023-10-20 14:46:16.368086'
'2013JUN;MARANHÃO;ÓLEO DIESEL S-500;m3;68920,51;2023-10-20 14:46:16.368086'
'2013JUL;MARANHÃO;ÓLEO DIESEL S-500;m3;85844,468;2023-10-20 14:46:16.368086'
'2013AGO;MARANHÃO;ÓLEO DIESEL S-500;m3;91064,126;2023-10-20 14:46:16.368086'
'2013SET;MARANHÃO;ÓLEO DIESEL S-500;m3;86436,605;2023-10-20 14:46:16.368086'
'2013OUT;MARANHÃO;ÓLEO DIESEL S-500;m3;90642,798;2023-10-20 14:46:16.368086'
'2013NOV;MARANHÃO;ÓLEO DIESEL S-500;m3;87816,255;2023-10-20 14:46:16.368086'
'2013DEZ;MARANHÃO;ÓLEO DIESEL S-500;m3;85874,57;2023-10-20 14:46:16.368086'
'2013JAN;PIAUÍ;ÓLEO DIESEL S-500;m3;43519,1;2023-10-20 14:46:16.368086'
'2013FEV;PIAUÍ;ÓLEO DIESEL S-500;m3;34628,45;2023-10-20 14:46:16.368086'
'2013MAR;PIAUÍ;ÓLEO DIESEL S-500;m3;39341,75;2023-10-20 14:46:16.368086'
'2013ABR;PIAUÍ;ÓLEO DIESEL S-500;m3;39924,95;2023-10-20 14:46:16.368086'
'2013MAI;PIAUÍ;ÓLEO DIESEL S-500;m3;40403;2023-10-20 14:46:16.368086'
'2013JUN;PIAUÍ;ÓLEO DIESEL S-500;m3;38153,5;2023-10-20 14:46:16.368086'
'2013JUL;PIAUÍ;ÓLEO DIESEL S-500;m3;38534,5;2023-10-20 14:46:16.368086'
'2013AGO;PIAUÍ;ÓLEO DIESEL S-500;m3;39142,9;2023-10-20 14:46:16.368086'
'2013SET;PIAUÍ;ÓLEO DIESEL S-500;m3;36575,001;2023-10-20 14:46:16.368086'
'2013OUT;PIAUÍ;ÓLEO DIESEL S-500;m3;39425;2023-10-20 14:46:16.368086'
'2013NOV;PIAUÍ;ÓLEO DIESEL S-500;m3;37907,5;2023-10-20 14:46:16.368086'
'2013DEZ;PIAUÍ;ÓLEO DIESEL S-500;m3;36355;2023-10-20 14:46:16.368086'
'2013JAN;CEARÁ;ÓLEO DIESEL S-500;m3;2553;2023-10-20 14:46:16.368086'
'2013FEV;CEARÁ;ÓLEO DIESEL S-500;m3;2156;2023-10-20 14:46:16.368086'
'2013MAR;CEARÁ;ÓLEO DIESEL S-500;m3;2053,5;2023-10-20 14:46:16.368086'
'2013ABR;CEARÁ;ÓLEO DIESEL S-500;m3;2063;2023-10-20 14:46:16.368086'
'2013MAI;CEARÁ;ÓLEO DIESEL S-500;m3;2021;2023-10-20 14:46:16.368086'
'2013JUN;CEARÁ;ÓLEO DIESEL S-500;m3;1897;2023-10-20 14:46:16.368086'
'2013JUL;CEARÁ;ÓLEO DIESEL S-500;m3;28519;2023-10-20 14:46:16.368086'
'2013AGO;CEARÁ;ÓLEO DIESEL S-500;m3;31291,35;2023-10-20 14:46:16.368086'
'2013SET;CEARÁ;ÓLEO DIESEL S-500;m3;27905,571;2023-10-20 14:46:16.368086'
'2013OUT;CEARÁ;ÓLEO DIESEL S-500;m3;32719,5;2023-10-20 14:46:16.368086'
'2013NOV;CEARÁ;ÓLEO DIESEL S-500;m3;30608,5;2023-10-20 14:46:16.368086'
'2013DEZ;CEARÁ;ÓLEO DIESEL S-500;m3;29015;2023-10-20 14:46:16.368086'
'2013JAN;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;9755,1;2023-10-20 14:46:16.368086'
'2013FEV;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;1022,55;2023-10-20 14:46:16.368086'
'2013MAR;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;923;2023-10-20 14:46:16.368086'
'2013ABR;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;1037;2023-10-20 14:46:16.368086'
'2013MAI;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;812;2023-10-20 14:46:16.368086'
'2013JUN;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;746;2023-10-20 14:46:16.368086'
'2013JUL;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;856,5;2023-10-20 14:46:16.368086'
'2013AGO;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;976,5;2023-10-20 14:46:16.368086'
'2013SET;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;823;2023-10-20 14:46:16.368086'
'2013OUT;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;851;2023-10-20 14:46:16.368086'
'2013NOV;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;827;2023-10-20 14:46:16.368086'
'2013DEZ;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;m3;837,5;2023-10-20 14:46:16.368086'
'2013JAN;PARAÍBA;ÓLEO DIESEL S-500;m3;38591,16;2023-10-20 14:46:16.368086'
'2013FEV;PARAÍBA;ÓLEO DIESEL S-500;m3;34810,35;2023-10-20 14:46:16.368086'
'2013MAR;PARAÍBA;ÓLEO DIESEL S-500;m3;35338,492;2023-10-20 14:46:16.368086'
'2013ABR;PARAÍBA;ÓLEO DIESEL S-500;m3;36670,84;2023-10-20 14:46:16.368086'
'2013MAI;PARAÍBA;ÓLEO DIESEL S-500;m3;35008,385;2023-10-20 14:46:16.368086'
'2013JUN;PARAÍBA;ÓLEO DIESEL S-500;m3;32459,287;2023-10-20 14:46:16.368086'
'2013JUL;PARAÍBA;ÓLEO DIESEL S-500;m3;34002,44;2023-10-20 14:46:16.368086'
'2013AGO;PARAÍBA;ÓLEO DIESEL S-500;m3;34259,72;2023-10-20 14:46:16.368086'
'2013SET;PARAÍBA;ÓLEO DIESEL S-500;m3;34190,45;2023-10-20 14:46:16.368086'
'2013OUT;PARAÍBA;ÓLEO DIESEL S-500;m3;37663,64;2023-10-20 14:46:16.368086'
'2013NOV;PARAÍBA;ÓLEO DIESEL S-500;m3;36397,73;2023-10-20 14:46:16.368086'
'2013DEZ;PARAÍBA;ÓLEO DIESEL S-500;m3;34519,285;2023-10-20 14:46:16.368086'
'2013JAN;PERNAMBUCO;ÓLEO DIESEL S-500;m3;65552,1;2023-10-20 14:46:16.368086'
'2013FEV;PERNAMBUCO;ÓLEO DIESEL S-500;m3;57662,151;2023-10-20 14:46:16.368086'
'2013MAR;PERNAMBUCO;ÓLEO DIESEL S-500;m3;60474,62;2023-10-20 14:46:16.368086'
'2013ABR;PERNAMBUCO;ÓLEO DIESEL S-500;m3;66118,111;2023-10-20 14:46:16.368086'
'2013MAI;PERNAMBUCO;ÓLEO DIESEL S-500;m3;65939,199;2023-10-20 14:46:16.368086'
'2013JUN;PERNAMBUCO;ÓLEO DIESEL S-500;m3;54190,45;2023-10-20 14:46:16.368086'
'2013JUL;PERNAMBUCO;ÓLEO DIESEL S-500;m3;57959,5;2023-10-20 14:46:16.368086'
'2013AGO;PERNAMBUCO;ÓLEO DIESEL S-500;m3;59777,25;2023-10-20 14:46:16.368086'
'2013SET;PERNAMBUCO;ÓLEO DIESEL S-500;m3;61901,7;2023-10-20 14:46:16.368086'
'2013OUT;PERNAMBUCO;ÓLEO DIESEL S-500;m3;68962,723;2023-10-20 14:46:16.368086'
'2013NOV;PERNAMBUCO;ÓLEO DIESEL S-500;m3;68270,065;2023-10-20 14:46:16.368086'
'2013DEZ;PERNAMBUCO;ÓLEO DIESEL S-500;m3;62237,501;2023-10-20 14:46:16.368086'
'2013JAN;ALAGOAS;ÓLEO DIESEL S-500;m3;37199;2023-10-20 14:46:16.368086'
'2013FEV;ALAGOAS;ÓLEO DIESEL S-500;m3;32000,185;2023-10-20 14:46:16.368086'
'2013MAR;ALAGOAS;ÓLEO DIESEL S-500;m3;29449;2023-10-20 14:46:16.368086'
'2013ABR;ALAGOAS;ÓLEO DIESEL S-500;m3;26197;2023-10-20 14:46:16.368086'
'2013MAI;ALAGOAS;ÓLEO DIESEL S-500;m3;24103,5;2023-10-20 14:46:16.368086'
'2013JUN;ALAGOAS;ÓLEO DIESEL S-500;m3;21974;2023-10-20 14:46:16.368086'
'2013JUL;ALAGOAS;ÓLEO DIESEL S-500;m3;23372,5;2023-10-20 14:46:16.368086'
'2013AGO;ALAGOAS;ÓLEO DIESEL S-500;m3;24623;2023-10-20 14:46:16.368086'
'2013SET;ALAGOAS;ÓLEO DIESEL S-500;m3;25291;2023-10-20 14:46:16.368086'
'2013OUT;ALAGOAS;ÓLEO DIESEL S-500;m3;31949,089;2023-10-20 14:46:16.368086'
'2013NOV;ALAGOAS;ÓLEO DIESEL S-500;m3;33588,97;2023-10-20 14:46:16.368086'
'2013DEZ;ALAGOAS;ÓLEO DIESEL S-500;m3;32434;2023-10-20 14:46:16.368086'
'2013JAN;SERGIPE;ÓLEO DIESEL S-500;m3;25872,1;2023-10-20 14:46:16.368086'
'2013FEV;SERGIPE;ÓLEO DIESEL S-500;m3;22924;2023-10-20 14:46:16.368086'
'2013MAR;SERGIPE;ÓLEO DIESEL S-500;m3;24378,1;2023-10-20 14:46:16.368086'
'2013ABR;SERGIPE;ÓLEO DIESEL S-500;m3;25354,8;2023-10-20 14:46:16.368086'
'2013MAI;SERGIPE;ÓLEO DIESEL S-500;m3;25169,9;2023-10-20 14:46:16.368086'
'2013JUN;SERGIPE;ÓLEO DIESEL S-500;m3;21132,5;2023-10-20 14:46:16.368086'
'2013JUL;SERGIPE;ÓLEO DIESEL S-500;m3;21781,1;2023-10-20 14:46:16.368086'
'2013AGO;SERGIPE;ÓLEO DIESEL S-500;m3;23300,8;2023-10-20 14:46:16.368086'
'2013SET;SERGIPE;ÓLEO DIESEL S-500;m3;22426,5;2023-10-20 14:46:16.368086'
'2013OUT;SERGIPE;ÓLEO DIESEL S-500;m3;24354,1;2023-10-20 14:46:16.368086'
